Address,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price
"Đường Đông Quan, Phường Quan Hoa, Cầu Giấy, Hà Nội",35.0,3.5,,,,6.0,3.0,4.0,Have certificate,Full,6.8
"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",40.0,4.5,,,,4.0,,,Have certificate,,9.8
"Đường Âu Cơ, Phường Tứ Liên, Tây Hồ, Hà Nội",35.0,,,,,5.0,3.0,4.0,Have certificate,Full,7.0
"Đường Nguyễn Đình Hoàn, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",32.0,3.5,,,,5.0,3.0,4.0,Have certificate,Full,6.6
"Đường Văn Phú, Phường Phú La, Hà Đông, Hà Nội",36.0,,,,,5.0,4.0,4.0,Have certificate,Full,8.0
"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",40.0,,,,,4.0,4.0,4.0,Have certificate,,8.5
"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",35.0,4.0,3.0,,,5.0,3.0,4.0,Have certificate,Full,6.7
"Đường Phạm Ngọc Thạch, Phường Kim Liên, Đống Đa, Hà Nội",45.0,5.0,,Tây - Bắc,Tây - Bắc,6.0,4.0,,Have certificate,Basic,8.8
"Phố Xã Đàn, Phường Kim Liên, Đống Đa, Hà Nội.",39.0,,,,,5.0,3.0,,Have certificate,,6.28
"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội",40.0,3.2,7.0,,,5.0,6.0,4.0,Have certificate,Basic,8.85
"Đường Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",44.0,,,,,4.0,4.0,,Have certificate,Full,7.65
"Phố Lương Định Của, Phường Kim Liên, Đống Đa, Hà Nội",38.0,5.1,,Đông - Nam,Đông - Nam,6.0,4.0,,Have certificate,Basic,7.5
"Phố An Trạch, Phường Cát Linh, Đống Đa, Hà Nội",33.0,,,,,5.0,3.0,,Have certificate,Basic,5.6
"Phố Phương Mai, Phường Phương Mai, Đống Đa, Hà Nội",38.0,5.1,,Tây - Bắc,,6.0,4.0,,Have certificate,Basic,7.5
"Phố Xã Đàn, Phường Trung Phụng, Đống Đa, Hà Nội",39.0,4.6,,Đông - Nam,,5.0,6.0,,Have certificate,Full,6.5
"Phố Phương Mai, Phường Phương Mai, Đống Đa, Hà Nội",38.0,5.1,3.0,Đông - Nam,Đông - Nam,6.0,4.0,5.0,Have certificate,Basic,7.5
"Đường Hồ Đắc Di, Phường Nam Đồng, Đống Đa, Hà Nội",38.0,,,,,4.0,4.0,5.0,Have certificate,Full,5.9
"Đường Xuân Thủy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",38.0,4.0,3.0,,,6.0,4.0,5.0,Have certificate,Full,8.3
"đường Cổ Bi, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",70.0,4.2,12.0,,,1.0,2.0,2.0,Have certificate,,7.35
"Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",38.0,3.0,,,,4.0,3.0,,Have certificate,Full,6.15
"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",40.0,4.0,5.0,,,5.0,4.0,4.0,Have certificate,Full,8.15
"Đường Hồ Tùng Mậu, Phường Mai Dịch, Cầu Giấy, Hà Nội",50.0,4.0,3.0,,,,4.0,4.0,Have certificate,Full,7.65
"Đường Hồ Tùng Mậu, Phường Mai Dịch, Cầu Giấy, Hà Nội",33.0,4.0,3.0,,,5.0,3.0,4.0,Have certificate,Full,6.8
"Đường Cầu Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",56.0,,3.5,,,3.0,3.0,2.0,Have certificate,Full,4.3
"Đường Nguyễn Đạo An, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",60.0,,2.6,,,3.0,3.0,3.0,Have certificate,Full,7.25
"Đường Tân Xuân, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",53.0,,5.5,,,4.0,3.0,3.0,Have certificate,Full,4.95
"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",50.0,,,,,4.0,3.0,4.0,Have certificate,Full,9.55
"Ngõ 344, Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",45.0,,,,,5.0,3.0,4.0,Have certificate,Full,4.9
"Đường Liên Xã, Xã Phụng Châu, Chương Mỹ, Hà Nội",35.0,,,,,,,,Have certificate,Basic,1.85
"Phường Ngọc Thụy, Long Biên, Hà Nội",30.0,,,,,5.0,3.0,4.0,Have certificate,Full,4.95
"Đường Lê Hồng Phong, Phường Điện Biên, Ba Đình, Hà Nội",45.0,3.0,3.0,,,4.0,4.0,3.0,Have certificate,Basic,9.2
"Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội",38.0,,,,,5.0,,,Have certificate,,5.65
"Xã Đại Thành, Quốc Oai, Hà Nội",57.0,,,,,,,,Have certificate,Basic,2.65
"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",65.0,4.2,4.0,,,3.0,3.0,3.0,Have certificate,Full,7.3
"Đường Trung Phụng, Phường Trung Phụng, Đống Đa, Hà Nội",40.0,4.5,,,,5.0,,,Have certificate,Full,6.45
"Bạch Mai, Bạch Mai, Hai Bà Trưng, Hà Nội",44.0,3.8,2.7,,,5.0,3.0,4.0,Have certificate,Full,5.4
"Ngõ 264, Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",32.0,3.3,4.5,Tây - Nam,Tây - Nam,6.0,3.0,4.0,Have certificate,Full,6.7
"Phố Cầu Am, Phường Vạn Phúc, Hà Đông, Hà Nội",33.0,,,,,4.0,4.0,4.0,Have certificate,Full,5.98
"Đường Cổ Điển A, Xã Tứ Hiệp, Thanh Trì, Hà Nội",32.0,3.5,,,,5.0,5.0,4.0,Have certificate,Basic,5.4
"Đường Huyền Kỳ, Phường Phú Lãm, Hà Đông, Hà Nội",48.0,7.0,3.5,Đông - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,,4.8
"Đường Giáp Bát, Phường Giáp Bát, Hoàng Mai, Hà Nội",45.0,5.0,,,,5.0,6.0,6.0,Have certificate,Full,6.8
"Phường Gia Thụy, Long Biên, Hà Nội",31.0,4.8,,,,5.0,3.0,,Have certificate,Basic,5.65
"Đường Miêu Nha, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",33.0,6.1,,,,5.0,3.0,2.0,Have certificate,Basic,4.55
"Ngõ 264, Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",30.0,,,Tây,,5.0,3.0,4.0,Have certificate,Full,4.9
"Đường Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",39.0,,,,,4.0,3.0,3.0,Have certificate,Full,4.65
"Đường Vĩnh Hồ, Phường Thịnh Quang, Đống Đa, Hà Nội",45.0,3.2,,,,4.0,,,Have certificate,Basic,9.3
"Đường Ngọc Hồi, Xã Tam Hiệp, Thanh Trì, Hà Nội",40.0,,,,,5.0,,,Have certificate,,5.6
"Đường Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",32.0,5.5,,,,4.0,4.0,4.0,Have certificate,Full,5.65
"Đường Thịnh Quang, Phường Thịnh Quang, Đống Đa, Hà Nội",32.0,4.5,,,,5.0,,,Have certificate,Full,5.9
"Đường An Dương, Phường Yên Phụ, Tây Hồ, Hà Nội",45.0,8.0,4.5,,,4.0,4.0,4.0,Have certificate,Full,8.7
"Đường Khương Trung, Phường Khương Đình, Thanh Xuân, Hà Nội",33.0,,,,,5.0,,,Have certificate,Full,6.15
"Phố Ngọc Trì, Phường Thạch Bàn, Long Biên, Hà Nội",42.5,,,,,4.0,4.0,2.0,Have certificate,Full,4.3
"Phố Tôn Đức Thắng, Phường Văn Chương, Đống Đa, Hà Nội",35.0,3.5,,,,5.0,,,Have certificate,Full,5.5
"Đường Ỷ Lan, Xã Đặng Xá, Gia Lâm, Hà Nội",75.0,6.4,,,,4.0,,,Have certificate,,6.8
"Phố Chùa Láng, Phường Láng Thượng, Đống Đa, Hà Nội",40.0,4.0,3.0,Đông - Bắc,Đông - Bắc,5.0,3.0,4.0,Have certificate,Full,6.4
"Đường Nguyễn Đạo An, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội",35.0,4.2,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,4.4
"Đường Ỷ Lan, Xã Đặng Xá, Gia Lâm, Hà Nội",80.0,6.5,6.0,Đông - Bắc,Đông - Bắc,3.0,4.0,3.0,Have certificate,Full,6.8
"Đường Lê Trọng Tấn, Xã La Phù, Hoài Đức, Hà Nội.",30.0,3.07,2.7,Nam,Nam,3.0,4.0,3.0,Have certificate,,2.7
"Phố Tôn Đức Thắng, Phường Văn Chương, Đống Đa, Hà Nội",40.0,4.1,,,,5.0,,,Have certificate,Full,7.45
"Phường Khương Đình, Thanh Xuân, Hà Nội",35.0,3.0,,,,4.0,5.0,,Have certificate,Full,6.15
"Phố Trung Liệt, Phường Trung Liệt, Đống Đa, Hà Nội",45.0,,,,,4.0,4.0,4.0,Have certificate,Full,7.68
"Đường Đặng Tiến Đông, Phường Trung Liệt, Đống Đa, Hà Nội",64.0,,,,,5.0,6.0,5.0,,,8.5
"Phố Cự Lộc, Phường Thượng Đình, Thanh Xuân, Hà Nội",38.0,63.0,,,,4.0,3.0,3.0,Have certificate,Full,6.15
"Đường Hoàng Công Chất, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",30.0,3.4,,,,4.0,,,Have certificate,,8.5
"Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",40.0,,,,,4.0,4.0,3.0,Have certificate,,8.9
"Phố Trung Liệt, Phường Trung Liệt, Đống Đa, Hà Nội",44.0,,,,,4.0,4.0,,Have certificate,Full,7.68
"Đường Vũ Xuân Thiều, Phường Sài Đồng, Long Biên, Hà Nội",45.0,5.0,4.0,,,6.0,4.0,5.0,Have certificate,Full,5.75
"Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",45.0,,,,,5.0,3.0,4.0,Have certificate,,6.25
"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",46.0,,,,,4.0,5.0,3.0,Have certificate,Full,8.6
"Đường Chu Huy Mân, Phường Phúc Đồng, Long Biên, Hà Nội",50.0,,,,,,,,Have certificate,,6.6
"Đường Phan Đình Giót, Phường La Khê, Hà Đông, Hà Nội",35.0,,,,,4.0,4.0,3.0,Have certificate,Basic,6.15
"Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội",40.0,4.0,,,,5.0,4.0,,Have certificate,Full,8.45
"Ngách 207.77.50, Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội",40.0,4.5,,,,6.0,4.0,,Have certificate,Full,6.9
"Phường Lĩnh Nam, Hoàng Mai, Hà Nội",32.0,,,,,5.0,3.0,,Have certificate,,5.25
"Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội",31.0,,,,,3.0,3.0,3.0,Have certificate,Basic,2.08
"Đường Đê Trần Khát Chân, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",32.0,,,,,5.0,3.0,3.0,Have certificate,Full,4.98
"Phường Yên Nghĩa, Hà Đông, Hà Nội",34.0,3.5,4.0,,,4.0,4.0,4.0,Have certificate,Basic,5.5
"Đường Lê Quang Đạo, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",48.0,4.0,3.0,,,4.0,4.0,,Have certificate,Full,9.39
"Đường Bạch Đằng, Phường Chương Dương, Hoàn Kiếm, Hà Nội",37.0,,,,,5.0,6.0,,Have certificate,Basic,5.0
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",45.0,,,,,5.0,,,,,6.2
"Phố Cự Lộc, Phường Thượng Đình, Thanh Xuân, Hà Nội",38.0,6.3,25.0,,,4.0,3.0,4.0,Have certificate,Full,6.15
"Phường Hạ Đình, Thanh Xuân, Hà Nội",39.0,5.0,3.0,,,4.0,4.0,4.0,Have certificate,Full,6.15
"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",110.0,7.0,4.5,,,1.0,1.0,2.0,Have certificate,Full,8.5
"Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội",31.0,,,,,5.0,3.0,4.0,Have certificate,Full,4.6
"Đường Phú Đô, Phường Phú Đô, Nam Từ Liêm, Hà Nội",48.0,4.0,35.0,,,4.0,4.0,,Have certificate,Full,9.6
"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",40.0,,,,,4.0,4.0,3.0,Have certificate,Full,7.85
"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội",45.0,3.6,2.6,,,5.0,3.0,4.0,Have certificate,Full,5.4
"Ngõ 99, Đường Trương Định, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",28.0,4.0,,,,5.0,3.0,4.0,Have certificate,Basic,3.5
"Đường 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",35.0,4.0,5.0,Đông - Nam,Đông - Nam,4.0,3.0,3.0,Have certificate,Full,2.1
"Phố Phố Vọng, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",43.0,4.0,2.0,Tây - Bắc,Tây - Bắc,4.0,4.0,3.0,Have certificate,Basic,8.6
"Khu đô thị mới La Khê, La Khê, Hà Đông, Hà Nội",76.4,,15.0,Tây - Nam,,,,,Have certificate,Basic,8.9
"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",33.0,3.4,2.0,,,5.0,3.0,4.0,Have certificate,Basic,4.55
"Phường Nhân Chính, Thanh Xuân, Hà Nội",38.0,6.3,,,,4.0,,,Have certificate,Full,6.15
"Ngõ 63, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",35.0,,3.0,,,5.0,3.0,4.0,Have certificate,Full,5.25
"Phố Khâm Thiên, Phường Khâm Thiên, Đống Đa, Hà Nội",30.0,3.5,3.0,,,6.0,3.0,4.0,,,5.68
"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",38.0,4.8,3.0,,,5.0,3.0,3.0,Have certificate,Full,6.45
"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",34.0,3.3,3.0,,,5.0,3.0,3.0,Have certificate,Full,6.99
"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",42.0,4.8,4.0,,,6.0,4.0,4.0,Have certificate,Full,9.5
"Phố Chùa Quỳnh, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",41.0,,,,,,,,,,5.4
"Đường Phú Đô, Phường Phú Đô, Nam Từ Liêm, Hà Nội",53.0,4.0,,,,4.0,4.0,,,,8.7
"Phố Pháo Đài Láng, Phường Láng Thượng, Đống Đa, Hà Nội",35.0,4.7,2.5,,,5.0,3.0,3.0,Have certificate,,6.85
"Đường Quốc lộ 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",40.0,4.0,5.0,Đông,Đông,4.0,3.0,3.0,,,2.28
"Đường Liên Xã, Xã Phụng Châu, Chương Mỹ, Hà Nội",38.0,,,,,3.0,3.0,3.0,Have certificate,Basic,2.5
"Đường Hoàng Công, Phường Kiến Hưng, Hà Đông, Hà Nội",50.0,4.0,6.0,Tây,Tây,4.0,4.0,5.0,Have certificate,,8.9
"Đường Lai Xá, Xã Kim Chung, Hoài Đức, Hà Nội",42.0,4.2,4.0,,,4.0,4.0,3.0,Have certificate,Full,6.8
"Đường 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",35.0,4.0,2.8,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,2.54
"Đường 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",38.0,4.0,4.0,Nam,Nam,3.0,3.0,3.0,Have certificate,Full,2.25
"Đường Quốc lộ 6, Xã Phụng Châu, Chương Mỹ, Hà Nội",35.0,,,,,3.0,,,Have certificate,Full,2.3
"Phường Nhân Chính, Thanh Xuân, Hà Nội",38.0,6.3,,,,4.0,4.0,3.0,Have certificate,,6.15
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",31.0,3.8,,,,4.0,4.0,4.0,Have certificate,,5.7
"Đường Lạc Long Quân, Phường Thụy Khuê, Tây Hồ, Hà Nội",48.0,,,,,3.0,,,Have certificate,,9.5
"Phố Nghĩa Dũng, Phường Phúc Xá, Ba Đình, Hà Nội",33.0,,,,,4.0,,,Have certificate,,4.7
"Đường Cầu Đơ, Phường Vạn Phúc, Hà Đông, Hà Nội",35.0,4.0,3.0,Tây - Nam,,4.0,4.0,4.0,Have certificate,Basic,7.6
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",40.0,4.0,6.0,,,5.0,4.0,3.0,Have certificate,Basic,7.0
"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",35.0,4.0,6.0,,,5.0,3.0,3.0,Have certificate,Full,4.85
"Đường Đông Thiên, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",23.0,3.0,3.0,Đông,Đông,5.0,3.0,4.0,Have certificate,Full,3.5
"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",36.0,,3.0,,,5.0,4.0,,Have certificate,,2.85
"Đường Đại Tự, Xã Kim Chung, Hoài Đức, Hà Nội",32.0,3.9,2.6,,,5.0,3.0,4.0,Have certificate,Basic,3.65
"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",32.0,3.5,2.0,Đông,,4.0,3.0,3.0,Have certificate,Full,4.25
"Đường Phan Đình Giót, Phường La Khê, Hà Đông, Hà Nội",50.0,,3.0,,,3.0,3.0,3.0,Have certificate,,7.35
"Đường Nguyễn Đức Thuận, Xã Đặng Xá, Gia Lâm, Hà Nội",80.0,4.0,,,,4.0,9.0,9.0,Have certificate,,9.9
"Đường Khương Đình, Phường Khương Đình, Thanh Xuân, Hà Nội",30.0,,,,,4.0,3.0,4.0,,,4.8
"Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội",30.0,,,,,5.0,3.0,3.0,Have certificate,Full,4.7
"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",48.0,4.2,4.0,,,4.0,4.0,3.0,Have certificate,Full,9.7
"Đường Đội Cấn, Phường Liễu Giai, Ba Đình, Hà Nội",36.0,,2.2,,,4.0,4.0,3.0,Have certificate,Basic,6.3
"Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội",40.0,,,,,5.0,6.0,,Have certificate,,8.8
"Đường Miếu Đầm, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",30.0,,,,,5.0,4.0,4.0,Have certificate,,7.1
"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội",45.0,,,,,6.0,4.0,5.0,Have certificate,Full,8.95
"Xã Đại Thành, Quốc Oai, Hà Nội",50.0,,,,,4.0,,,,,2.8
"Đường Giải Phóng, Phường Giáp Bát, Hoàng Mai, Hà Nội",35.0,4.8,3.0,,,4.0,5.0,4.0,Have certificate,Full,7.8
"Ngõ 565, Đường Lạc Long Quân, Phường Thụy Khuê, Tây Hồ, Hà Nội",55.0,,,,,5.0,,,,,9.9
"Ngõ 269, Đường Lạc Long Quân, Phường Thụy Khuê, Tây Hồ, Hà Nội",40.0,,,,,3.0,3.0,3.0,,,4.7
"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",30.0,3.0,3.0,Đông - Bắc,Đông - Bắc,5.0,3.0,4.0,Have certificate,Full,3.95
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",35.0,,3.0,Tây,Đông,4.0,4.0,3.0,Have certificate,Basic,6.25
"Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",26.0,3.4,,,,5.0,2.0,4.0,Have certificate,Basic,8.65
"Đường Ái Mộ, Phường Bồ Đề, Long Biên, Hà Nội",30.0,4.0,15.0,Đông - Bắc,,5.0,3.0,4.0,Have certificate,Basic,7.7
"Đường Phúc Diễn, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",81.0,33.0,3.0,,,4.0,4.0,4.0,Have certificate,Full,9.5
"Phường Quang Trung, Sơn Tây, Hà Nội",86.0,,6.0,Tây - Nam,,5.0,5.0,7.0,Have certificate,Full,5.1
"Đường Mễ Trì Thượng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",64.0,,,,,3.0,2.0,2.0,Have certificate,,9.5
"SN 4 ngõ 84, Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",86.0,4.55,8.0,Đông - Nam,Đông - Nam,5.0,6.0,6.0,Have certificate,Basic,8.0
"Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",30.0,,,,,5.0,3.0,,,,4.0
"Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội",56.0,3.8,8.0,,,4.0,4.0,4.0,Have certificate,Full,8.5
"Ngõ 81, Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội",40.0,3.6,2.5,,,4.0,4.0,3.0,Have certificate,Basic,6.35
"Đường Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội",60.0,4.0,13.0,Đông - Bắc,Đông - Bắc,,,,Have certificate,,9.0
"Đường Đại lộ Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội",30.0,,,,,3.0,4.0,,Have certificate,,3.0
"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",40.0,,,,,,9.0,9.0,Have certificate,Full,6.95
"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",41.0,,,,,5.0,3.0,3.0,Have certificate,Full,8.15
"Đường Dịch Vọng, Phường Dịch Vọng, Cầu Giấy, Hà Nội",36.0,3.5,,,,5.0,6.0,,Have certificate,Basic,7.85
"Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",30.0,4.0,3.0,Đông,,5.0,3.0,,,Full,4.0
"Đường Lâm Tiên, Thị trấn Đông Anh, Đông Anh, Hà Nội",63.0,5.5,8.0,Đông,Đông,,,,Have certificate,,2.4
"Đường Trương Định, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",32.0,,,,,4.0,4.0,,Have certificate,Full,4.05
"Đường Đức Thượng, Thôn Xao Xá, Xã Đức Thượng, Hoài Đức, Hà Nội.",49.0,4.0,3.5,Tây - Bắc,Tây - Bắc,3.0,3.0,2.0,Have certificate,Full,3.6
"Dự án KĐT Văn Quán, Đường Nguyễn Khuyến, Phường Phúc La, Hà Đông, Hà Nội",100.0,5.0,15.0,,,5.0,6.0,6.0,Have certificate,,10.0
"Ngõ 351, Đường Âu Cơ, Phường Nhật Tân, Tây Hồ, Hà Nội",56.0,4.8,,Tây - Bắc,,6.0,4.0,4.0,Have certificate,,5.35
"Thôn Thượng, Đường Hà Huy Tập, Xã Dương Hà, Gia Lâm, Hà Nội",56.0,5.0,2.6,,,1.0,2.0,1.0,Have certificate,,3.2
"Xã Yên Thường, Gia Lâm, Hà Nội",70.0,4.0,20.0,,,3.0,3.0,3.0,Have certificate,Full,5.5
"Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội",40.0,,,,,5.0,,,Have certificate,,5.0
"Phường Khương Đình, Thanh Xuân, Hà Nội",30.0,4.2,,Đông,Đông,5.0,3.0,3.0,Have certificate,Full,5.0
"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",34.0,,,,,4.0,3.0,4.0,Have certificate,Basic,3.7
"Đường Vũ Trọng Phụng, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",26.0,4.8,,,,5.0,4.0,4.0,Have certificate,,2.52
"Đường Nguyễn Văn Huyên, Phường Quan Hoa, Cầu Giấy, Hà Nội",46.0,5.0,,,,6.0,4.0,5.0,Have certificate,Full,6.5
"Đường 32, Thị trấn Phùng, Đan Phượng, Hà Nội",57.0,,,,,1.0,2.0,1.0,Have certificate,,2.5
"Phố Lê Thanh Nghị, Phường Bách Khoa, Hai Bà Trưng, Hà Nội",30.0,4.5,,,,5.0,3.0,,,,4.8
"Đường Nguyễn Khoái, Phường Thanh Trì, Hoàng Mai, Hà Nội",35.0,4.0,3.0,,,4.0,3.0,,Have certificate,,4.95
"Xã Đại Thành, Quốc Oai, Hà Nội",40.0,,,,,4.0,4.0,4.0,Have certificate,Full,3.1
"Xã Nam Hồng, Đông Anh, Hà Nội",81.0,4.2,15.0,Nam,,3.0,4.0,5.0,Have certificate,Full,7.5
"Đường Ngãi Cầu, Xã An Khánh, Hoài Đức, Hà Nội",30.0,,,Bắc,,5.0,3.0,4.0,Have certificate,Basic,3.0
"Xã Đông La, Hoài Đức, Hà Nội",30.0,,,,,5.0,3.0,4.0,Have certificate,Basic,2.95
"Đường La Tinh, Xã Đông La, Hoài Đức, Hà Nội",30.0,,,,,5.0,3.0,4.0,Have certificate,Basic,3.7
"Phố Hồng Tiến, Phường Ngọc Lâm, Long Biên, Hà Nội",60.0,,,,,4.0,4.0,3.0,Have certificate,,4.85
"Đường Tam Trinh, Phường Yên Sở, Hoàng Mai, Hà Nội",60.0,,,,,5.0,6.0,4.0,Have certificate,,9.0
"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",30.0,5.0,15.0,,,5.0,3.0,2.0,Have certificate,Full,5.95
"Đường Hữu Hòa, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",34.0,,,,,4.0,,,Have certificate,,4.3
"Đường Đa Sỹ, Phường Kiến Hưng, Hà Đông, Hà Nội",55.0,,,,,5.0,,,Have certificate,,5.1
"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Ba Đình, Hà Nội",60.0,,3.0,,,3.0,3.0,2.0,Have certificate,Basic,8.5
"Đường Ngọc Hồi, Xã Ngọc Hồi, Thanh Trì, Hà Nội",41.0,4.0,,,,5.0,4.0,,Have certificate,Basic,5.85
"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",40.0,4.0,3.0,Đông - Nam,,4.0,3.0,4.0,Have certificate,Full,5.35
"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Ba Đình, Hà Nội",36.0,,,,,3.0,2.0,2.0,,,6.1
"Đường Trần Khát Chân, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",25.0,,,,,4.0,,,,,3.5
"Đường Hà Trì, Phường Hà Cầu, Hà Đông, Hà Nội",50.0,5.9,,,,4.0,,,,,6.2
"Phường Bạch Mai, Hai Bà Trưng, Hà Nội",30.0,,,,,5.0,3.0,4.0,Have certificate,Full,4.5
"Phố Khâm Thiên, Phường Khâm Thiên, Đống Đa, Hà Nội",23.0,,,,,5.0,5.0,2.0,Have certificate,,3.25
"Đường Quang Tiến, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",33.0,,,,,5.0,4.0,4.0,Have certificate,Full,4.35
"Đường 70, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",44.0,,,,,4.0,4.0,4.0,Have certificate,Basic,4.5
"Đường Trường Chinh, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",111.0,6.0,,,,4.0,5.0,5.0,,,10.0
"Phố Hồng Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",43.0,,,,,4.0,,,,,8.9
